customer_id,churn_probability,churn_prediction,risk_level,threshold,customer_value,customer_value_tier,retention_priority_score,segment,main_reason,recommended_action,priority
CUST_2009,4.792631530597594e-05,0,Low,0.3292908351136531,545.24,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2010,3.285442545140739e-05,0,Low,0.3292908351136531,171.48,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2011,0.0011353532003755276,0,Low,0.3292908351136531,256.59,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2012,0.000389603732387432,0,Low,0.3292908351136531,83.24,Low,1,Low Engagement Customers,Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_2013,3.640458540474787e-05,0,Low,0.3292908351136531,790.16,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2014,3.732411857138632e-05,0,Low,0.3292908351136531,2016.44,High,28,High-Value Loyal Customers,Low usage frequency,No immediate action,P4
CUST_2015,3.394755573375325e-05,0,Low,0.3292908351136531,1334.52,High,18,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2016,1.8706086379860045e-05,0,Low,0.3292908351136531,967.0,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2017,0.004346056288882163,0,Low,0.3292908351136531,26.01,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2018,0.004995247839007366,0,Low,0.3292908351136531,45.585,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2019,0.9998037569360259,1,High,0.3292908351136531,0.0,Low,62,Price-Sensitive / Low-Value Users,Complaint recorded; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_2020,2.493477181423535e-05,0,Low,0.3292908351136531,2026.08,High,28,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2021,5.718419409095779e-05,0,Low,0.3292908351136531,468.32,High,6,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2022,3.3798411417056175e-05,0,Low,0.3292908351136531,746.19,High,10,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2023,0.9992760526617042,1,High,0.3292908351136531,71.595,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2024,8.82014344272744e-05,0,Low,0.3292908351136531,255.425,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2025,0.9987357113509293,1,High,0.3292908351136531,337.725,Medium,55,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_2026,0.00032439360711263243,0,Low,0.3292908351136531,102.04,Low,1,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_2027,0.9990090447949526,1,High,0.3292908351136531,131.4,Low,52,Low Engagement Customers,Inactive or higher-risk customer status,Automated SMS/email campaign,P3
CUST_2028,0.9999720884032994,1,High,0.3292908351136531,188.04,Medium,65,Price-Sensitive / Low-Value Users,Complaint recorded; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2029,0.9947681007592861,1,High,0.3292908351136531,0.0,Low,50,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2030,0.0003462209109767395,0,Low,0.3292908351136531,55.28,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2031,3.9830158233081324e-05,0,Low,0.3292908351136531,181.775,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2032,0.9999544214707352,1,High,0.3292908351136531,13.1,Low,62,Price-Sensitive / Low-Value Users,Complaint recorded; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_2033,0.002079643481824446,0,Low,0.3292908351136531,0.0,Low,0,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2034,0.00011030991684275107,0,Low,0.3292908351136531,720.09,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2035,6.546947808719032e-06,0,Low,0.3292908351136531,1492.65,High,21,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2036,4.346031027076332e-05,0,Low,0.3292908351136531,157.005,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2037,0.0005670111905595564,0,Low,0.3292908351136531,179.92,Medium,3,Low Engagement Customers,Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_2038,8.151574712242664e-05,0,Low,0.3292908351136531,869.49,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2039,2.4201856799025545e-05,0,Low,0.3292908351136531,883.8,High,12,High-Value Loyal Customers,Low usage duration,No immediate action,P4
CUST_2040,5.644061513269035e-05,0,Low,0.3292908351136531,89.9,Low,1,Low Engagement Customers,Low usage duration; Low customer value,No immediate action,P4
CUST_2041,0.0008563987003787362,0,Low,0.3292908351136531,32.13,Low,8,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2042,0.004989188797279996,0,Low,0.3292908351136531,48.1,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2043,5.7024760560908464e-05,0,Low,0.3292908351136531,96.57,Low,9,Low Engagement Customers,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2044,1.7265655161545975e-05,0,Low,0.3292908351136531,123.0,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2045,8.645322395006428e-05,0,Low,0.3292908351136531,157.95,Medium,2,Low Engagement Customers,Low usage frequency; Low usage duration,No immediate action,P4
CUST_2046,2.1752856451764588e-05,0,Low,0.3292908351136531,771.21,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2047,9.8632918071806e-06,0,Low,0.3292908351136531,384.8,Medium,5,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2048,0.0002046889459995375,0,Low,0.3292908351136531,199.44,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2049,1.0204474931719058e-05,0,Low,0.3292908351136531,996.76,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2050,0.9987916478425108,1,High,0.3292908351136531,53.775,Low,51,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2051,0.00031493777837253315,0,Low,0.3292908351136531,185.85,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2052,0.8453018020144719,1,High,0.3292908351136531,0.0,Low,42,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2053,8.834174760952634e-06,0,Low,0.3292908351136531,1683.09,High,23,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2054,0.00012321757813581142,0,Low,0.3292908351136531,217.415,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2055,0.00010727263853180802,0,Low,0.3292908351136531,117.7,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2056,0.0006460142790264817,0,Low,0.3292908351136531,272.07,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2057,2.0747315512734886e-05,0,Low,0.3292908351136531,1195.52,High,17,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2058,1.0232883616888029e-05,0,Low,0.3292908351136531,905.0,High,13,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2059,4.792631530597594e-05,0,Low,0.3292908351136531,545.24,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2060,3.285442545140739e-05,0,Low,0.3292908351136531,171.48,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2061,0.0011353532003755276,0,Low,0.3292908351136531,256.59,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2062,0.000389603732387432,0,Low,0.3292908351136531,83.24,Low,1,Low Engagement Customers,Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_2063,3.640458540474787e-05,0,Low,0.3292908351136531,790.16,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2064,3.732411857138632e-05,0,Low,0.3292908351136531,2016.44,High,28,High-Value Loyal Customers,Low usage frequency,No immediate action,P4
CUST_2065,3.394755573375325e-05,0,Low,0.3292908351136531,1334.52,High,18,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2066,1.8706086379860045e-05,0,Low,0.3292908351136531,967.0,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2067,0.004346056288882163,0,Low,0.3292908351136531,26.01,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2068,0.004995247839007366,0,Low,0.3292908351136531,45.585,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2069,0.8838101542015265,1,High,0.3292908351136531,0.0,Low,44,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2070,2.493477181423535e-05,0,Low,0.3292908351136531,2026.08,High,28,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2071,5.718419409095779e-05,0,Low,0.3292908351136531,468.32,High,6,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2072,3.3798411417056175e-05,0,Low,0.3292908351136531,746.19,High,10,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2073,0.9999617800914873,1,High,0.3292908351136531,71.595,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage duration,Automated SMS/email campaign,P2
CUST_2074,8.82014344272744e-05,0,Low,0.3292908351136531,255.425,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2075,0.9987357113509293,1,High,0.3292908351136531,337.725,Medium,55,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_2076,0.00032439360711263243,0,Low,0.3292908351136531,102.04,Low,1,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_2077,0.9999678261157703,1,High,0.3292908351136531,131.4,Low,64,Price-Sensitive / Low-Value Users,Complaint recorded; Inactive or higher-risk customer status,Automated SMS/email campaign,P2
CUST_2078,0.9989799695684679,1,High,0.3292908351136531,188.04,Medium,53,Low Engagement Customers,Inactive or higher-risk customer status,Personalized retention offer,P3
CUST_2079,0.9998428344142891,1,High,0.3292908351136531,0.0,Low,62,Price-Sensitive / Low-Value Users,Complaint recorded; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_2080,0.0003462209109767395,0,Low,0.3292908351136531,55.28,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2081,3.9830158233081324e-05,0,Low,0.3292908351136531,181.775,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2082,0.9984323356264792,1,High,0.3292908351136531,13.1,Low,50,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2083,0.002079643481824446,0,Low,0.3292908351136531,0.0,Low,0,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_2084,0.00011030991684275107,0,Low,0.3292908351136531,720.09,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2085,6.546947808719032e-06,0,Low,0.3292908351136531,1492.65,High,21,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2086,4.346031027076332e-05,0,Low,0.3292908351136531,157.005,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
